mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,flux_mean,contrast_b1,contrast_b2,contrast_b3,contrast_b4,contrast_b5,contrast_b6,contrast_b7,onset_mean,onset_std,onset_max,onset_sum,attack_time,attack_slope,hpi_ratio,label,filename
-229.99858,67.7104,-37.64366,10.605342,-5.843327,-0.3844626,-1.6640692,-0.86954725,-3.792925,0.6071352,-4.210184,-1.3657651,-4.7346053,-2.974273,-4.4389553,-0.3465688,-4.8114448,-0.09384257,-4.147563,-0.65065527,0.05694900677714672,0.07692631411308551,0.15793678977272727,2221.7306279221107,1723.084950463809,4023.3811257102275,0.06439009,0.14511509,16.133070039220325,7.8974758650764,10.435088623520489,12.86516335593456,13.552941435659843,19.450868412748026,42.01241419825612,0.4112916,0.19588315,1.7402846,45.242077,0.0,0.0,15.25724158595402,Clap,MA_SLM_Clap_R5_Slammer.wav
-425.0925,13.44895,-4.0480185,-3.0306046,5.4245353,4.757883,1.4475886,3.858357,2.461729,3.175069,0.73684055,3.589458,2.777451,4.2585235,1.483975,3.2802882,1.2205468,3.2677293,1.1964316,5.3109865,0.035726816784051485,0.06089935986687583,0.10587565104166667,2864.7258807452404,3128.3595037054724,7006.6650390625,0.050199345,0.054676354,20.846346618956275,8.753226405250846,10.207244247977785,11.521862035502119,13.982847341060504,13.479909562257978,39.00778923301026,0.099531256,0.2620169,1.510654,3.583125,0.0,0.0,4780.633471328476,Clap,[RO] Clap - Exuising.wav
-288.76953,21.547985,-25.356558,-1.4898034,-7.0714755,-0.5203267,-5.1765046,4.216213,-5.080972,-0.25322184,0.38263583,3.2821376,0.86920667,3.5892065,-0.38203266,1.2677554,-0.7163798,0.7293373,0.8082107,2.8259478,0.06403813238873701,0.08831060204510746,0.21013327205882354,3110.371236392462,2516.6673754197977,6121.762982536765,0.09537918,0.15374641,10.36447544195491,8.61237991049589,13.136004011012325,12.59320041377873,13.032237097594047,15.987887745969086,43.73550152067156,0.30382434,0.44013306,1.7407881,10.330028,0.0,0.0,28930.727417036393,Clap,[RO] Clap - Southside.wav
-414.79037,13.546142,-30.720457,-6.2673383,-7.4493003,5.6608825,-0.36142313,5.303531,-0.7300485,2.2223642,0.50069875,2.6964824,-3.0303018,-2.1970792,-3.9630065,-2.153528,-4.064219,-1.8311081,-4.607099,-2.8076105,0.06105928189167605,0.06778054122120752,0.19006799768518517,3028.025016733884,2311.3953391720115,5428.759765625,0.27704042,0.12118906,18.808372610170196,9.624680092471761,13.241560969234044,11.514004892281184,12.278863330577174,13.076339805274412,32.327403361264366,0.22917506,0.37206253,1.5092142,6.1877265,0.0,0.0,12.04155170585256,Clap,Oversampled_SH2_clap_trap_plasma.wav
-135.84528,6.0870576,-24.251999,0.42374542,-3.9350271,7.871067,4.7309012,8.642736,-1.8354106,0.025015775,-0.9018541,1.113266,-1.1191356,1.5415945,-2.828188,-1.9065585,-1.967631,1.001055,-0.77787346,2.2758002,0.11642450244935698,0.0834052386249808,0.23517922794117646,3820.9416590656497,2652.0222881285654,7041.357421875,0.17162985,0.2575045,10.83091934120603,11.094290428177098,10.572237840094433,12.554194366435567,12.343826737885738,14.622776550333118,40.202198136588514,0.35987473,0.5447393,2.1152525,6.1178703,0.0,0.0,1.3171849565913945,Clap,[RO] Clap -  Hard.wav
-368.07788,32.59559,-18.622646,-16.791492,-6.428538,-1.1963065,-0.9309688,5.0204306,0.5353957,2.7457266,-0.03401301,1.9953969,-0.1004782,2.8292172,0.4065692,2.7968972,-0.09809329,2.244413,-0.2053472,2.0489779,0.008915632601444795,0.024459003832383426,0.17845509684504793,3117.585705399161,2781.438134851397,6601.543467951278,0.12512292,0.024437154,10.607195061919416,8.322847856563698,11.569297503470663,12.646988903371362,14.50208974840759,13.999740645821594,43.687601038101164,0.46641916,0.34048533,4.24561,145.9892,0.0,0.0,35.870467073884605,Clap,WLRH1 Hard Clap 09.wav
-170.837,4.1127315,-4.180817,-2.8445635,-3.2389867,-3.5820358,-4.3859515,-5.359612,-6.955132,-1.7388444,-1.9501306,1.1838745,-8.35234,-4.3297577,-5.1569357,-5.1810308,-3.4481215,7.163031,9.127414,16.971144,0.11672432134034505,0.09963925447959959,0.18408203125,3878.998920577564,3186.080714107884,8237.91836825284,0.1097404,0.28419897,11.950883350828548,19.45014415879459,20.2566723193877,20.09146869599409,19.28284824455808,20.11471162684884,44.83673267303764,0.727648,0.69240874,2.8606377,32.016514,0.0,0.0,12.517181272526777,Clap,WLRH1 Hard Clap 21.wav
-154.21857,19.97188,-31.993992,-22.749178,-22.24227,-15.897669,-16.342098,-8.840799,-10.517674,-7.852049,-9.548634,-8.118402,-11.25711,-6.882175,-7.7358713,-5.056424,-7.915989,-4.5715466,-7.221112,-3.6217885,0.10246951873234501,0.09907711555657082,0.17695674189814814,3088.353792856728,2649.3453658116396,6213.126627604167,0.092487946,0.25301945,28.59237921402101,7.931386922721998,10.94931840288211,13.381520381390674,13.592761319384502,14.058948112903238,43.3038837994378,0.41252536,0.29286006,1.4498271,22.27637,0.0,0.0,77.16471736979611,Clap,clap_axe @visionexe.wav
-394.2686,-28.252314,-23.976685,-15.906993,-10.520976,-3.2788887,-8.346468,-2.339443,-5.5031247,-2.4905992,-7.3137336,-3.596051,-5.0170407,-1.2718174,-4.1885123,-1.1293976,-4.3884735,-2.0905097,-4.017607,-1.2875633,0.028882800693451675,0.03909498071355272,0.37227957589285715,4963.802823566667,2437.948719453962,7793.865966796875,0.39426655,0.116645016,17.096852865625287,8.710745002377905,10.515119656741494,10.523902975047182,11.734852314379733,12.855599328020457,37.306090344379406,0.98854977,2.344877,11.098112,55.358788,0.0,0.0,209.07627951645884,Clap,Oversampled_SH2_clap_house_glitz.wav
-561.96906,8.687646,-26.216541,-7.283569,-10.826956,-0.72686464,-1.2611814,1.6746554,-3.6995754,0.55291635,0.5028745,-1.4490056,-3.23395,-0.8102746,-0.7489797,2.7365978,-4.230219,-2.5816631,-1.7715003,-1.3948476,0.015720470839987306,0.04405027641185136,0.17415535013089006,2223.5035796094285,1567.7661863897595,4005.288520533377,0.42410693,0.035550952,10.08789373221046,8.11456783079577,11.43573048495006,11.722227087458164,13.109351117629833,15.406803812913042,31.27608105769419,0.11403652,0.22939396,2.3497856,21.780975,0.0,0.0,123.29626373843136,Clap,29clap - biscuit.wav
-502.41214,-14.060199,-7.9108996,-3.0008655,-3.5715153,0.7565841,-1.1546074,1.6534759,-0.87538445,2.1034741,0.39783257,2.753559,-0.12016962,1.2653255,-0.7983921,1.6004429,-0.03237165,2.10967,0.06451011,2.015238,0.017618272145536414,0.050142673121194914,0.3759717754289216,4713.636358731053,2567.3704556559537,7752.164234834559,0.43870553,0.051423598,14.896298634271663,7.779379924604743,10.403191451914614,11.665761968493184,11.570556016296946,12.659199765428482,35.57904815970206,0.17872186,0.29338837,2.6504955,36.45926,0.0,0.0,191.99145922347336,Clap,WLRH1 Hard Clap 20.wav
-269.9122,-10.21977,-35.77043,-22.053986,-19.05368,-4.990428,-6.167809,-2.035348,-5.5885043,-0.65895015,-2.4333923,1.460379,-0.5834214,1.426136,-2.9335494,0.50498784,-2.1707954,1.2695168,-0.82619905,1.1650808,0.036390719591996704,0.059148974355306506,0.29906421703296704,4263.92789421125,2847.4736889357882,7833.589993990385,0.20943159,0.11594765,15.036601246256913,9.473897593629651,13.065235125233302,12.431645076095105,12.517246498075405,13.716429835210377,43.63109921024891,0.43371016,0.5968928,4.126716,39.467625,0.0,0.0,359.8808165903237,Clap,WLRH1 Hard Clap 08.wav
-113.36759,13.326031,-30.443224,-10.744681,-7.8718247,6.1866503,-2.6271598,7.3962626,-2.639675,1.9226152,2.215182,4.527492,1.9646127,0.72452563,0.64106697,2.8622103,1.8728718,2.2350028,-1.2343572,0.9170923,0.1777737383393086,0.11185285508870674,0.214453125,3528.460263717128,2586.43754436879,6607.822265625,0.13357559,0.38497156,10.085112440622323,8.4821755689607,9.167647836813055,11.157107463747604,12.589351424792236,13.435903281308818,42.33623045976672,0.56419635,0.6690549,2.288017,8.462945,0.0,0.0,2.3338434975933,Clap,PG ANOMALY Clap - Flawless.wav
-147.20206,-11.106498,-18.41243,-3.2676024,-6.208817,7.9724874,4.607945,11.964307,2.48871,7.5242105,2.9244294,4.9717283,0.4147163,1.947283,-2.0897381,-0.61788327,-1.5035677,2.9626977,1.0598688,1.4873674,0.1222134514137095,0.0851638240987569,0.27142333984375,4647.905550245836,2702.773704524049,7680.6243896484375,0.2711587,0.32849616,11.135821935618871,5.808546981026903,13.19610030771696,11.137218752803989,11.93376898449612,12.268096743495711,38.49263033382208,0.41299886,0.68622935,2.6054537,6.6079817,0.0,0.0,1.8551726725157787,Clap,clap_short @visionexe.wav
-87.92525,0.48417416,-31.658613,-15.898722,-12.892478,-2.5752642,-1.437252,4.693661,-4.3911633,0.80246073,2.4923828,4.427632,-0.45227927,1.121657,-1.0071452,2.9247968,-1.6292938,1.2378142,1.5757769,5.3770375,0.1658822050413342,0.03442764060160055,0.2372159090909091,4033.3860645543755,2791.4303572757913,7538.578657670455,0.19828758,0.18003942,8.91659773919544,9.929056315450937,11.948188105967443,11.147148285690434,12.271326324123832,13.514244858683549,41.456872334070894,0.51418597,0.7172006,2.5136611,5.656046,0.0,0.0,0.35470535802958675,Clap,c l a p - w h i p.wav
-458.74292,4.585918,-19.28629,-7.2456646,-9.476894,0.46099845,-1.417649,3.6163898,-0.90759116,1.6683564,-1.5825176,0.48495415,0.11802786,1.4366219,-0.51474386,1.7991045,-0.9144264,0.17399621,-1.4437844,-0.020922499,0.01945007512909604,0.051307210353902406,0.24493907232704404,3515.738334395258,2358.303193494356,6387.912735849057,0.3975362,0.059527867,10.315036401257276,8.035101529233113,10.752987665951675,11.670167535223065,12.188520369296613,13.407469921761393,37.19087703176875,0.25986907,0.26765007,1.8048525,41.319183,0.0,0.0,321.59567714940187,Clap,Barragini - 4 (Clap).wav
-192.2937,21.1918,-25.05497,0.52495205,-3.6854205,3.7473881,-2.4910576,-0.21415877,-4.0685143,1.4359875,-3.7448862,-0.7639254,-4.614366,-1.5237921,-4.067436,-0.581062,-2.730692,-0.7486304,-5.4449077,-1.3225348,0.14049986506728282,0.1612896853711167,0.20717075892857142,3365.9387067993443,2455.764867595655,6172.03125,0.15352528,0.28936127,14.585218171322598,6.116375762196806,9.47700728205578,12.181162282140363,13.177639329701513,14.634537638026739,44.13039369140672,0.30877128,0.47909018,2.121414,10.806995,0.0,0.0,178.13485340169376,Clap,c l a p - h a n d.wav
-63.406277,15.670178,-34.093575,-14.532874,-17.573101,3.0938148,-5.1287556,5.420965,-3.3973236,1.5244166,-2.3724084,1.7292506,-1.6491812,1.3877834,-2.5506623,0.34371325,-1.2753965,2.197332,-0.5686899,1.5432621,0.2919816214195712,0.08521639070837665,0.17936197916666666,3307.9639045017175,2509.957143703381,6350.50048828125,0.10962951,0.3637369,9.327411823184717,6.891620603174657,11.238907900147007,11.522963081073106,13.655662144493009,13.699911416278615,40.62805963513936,0.50094944,0.67791027,2.3635845,6.011393,0.0,0.0,,Clap,29clap - banned.wav
-111.9663,62.718678,-31.3408,-12.787181,-22.089315,-7.7066307,-10.99154,0.7619303,-4.4441214,5.5467653,-2.7143846,4.767894,-1.1015437,4.962745,-0.42195937,6.043781,-2.4130132,1.7976487,-3.8205428,2.6317563,0.20215923458482868,0.04106213377718246,0.08297413793103449,1673.3757796168145,1734.5407290186247,2856.4907731681033,0.006384394,0.26805076,16.57036204036205,9.01688572841358,12.586725716033824,14.467854950046974,13.84308556318853,16.0535624301991,47.77825321280908,0.5832715,0.37339818,1.6603466,16.914873,0.0,0.0,0.9543835779133722,Clap,29clap - ur choice.wav
-790.555,-0.18612756,-3.0131729,1.0175107,-0.8579805,0.9075944,1.4889065,2.5924652,1.1114765,2.6743479,0.51491606,2.1312637,0.64610606,1.8394176,0.31778166,2.6773744,0.32046682,1.3734608,0.36958265,2.12292,0.006179788666338316,0.02131659642395305,0.4647695084064328,4876.981178947678,3156.3420166127357,8750.917454769737,0.8947765,0.025813652,16.788063392944334,7.386204716037328,10.211326623575433,11.825730915266274,12.602039674909895,13.49843323588245,20.995302550893562,0.18682252,1.1659291,12.86942,31.94665,0.0,0.0,268424698921.9642,Clap,[slippery] clap 07.wav
-396.19394,40.4637,-33.30356,-21.67309,-21.943716,-12.45936,-9.628287,-0.23698764,-0.6986941,-0.9333396,-2.0100405,4.532071,3.0944765,4.1997085,2.0410519,4.226697,0.54667526,2.32615,-1.1821871,0.5010523,0.010881013581968843,0.03156425439114959,0.11373380335365854,2212.5889711514656,2181.951821878748,4155.558069740854,0.025079856,0.02201808,12.996489450219151,10.896532594271905,13.22959033562906,15.338669454566213,14.089551084933222,14.72633685499356,43.75057511515287,0.27613294,0.5128454,5.2662454,33.96435,0.0,0.0,215.738660129108,Clap,[slippery] clap 13.wav
-867.3294,-1.666503,-1.3016505,0.5761815,-0.16683781,-0.17493497,-0.6578578,-1.0115905,-0.06068514,-0.94913787,-0.6933984,-0.33202088,-0.28637812,-0.32123262,-0.2125667,0.5033244,-0.13772392,0.33348972,-0.055011716,-0.0070367223,0.0015466981600533898,0.013132432440041777,0.03732099245115453,409.8642214261611,199.0630194885036,671.717371017429,0.93689334,0.004127073,12.458231349327106,12.590744898690714,12.62929033343264,12.588653706938487,12.92850445773078,13.525019364242981,14.777708005167879,0.010318701,0.101395726,2.7767806,11.618857,0.0,0.0,75.73941489523959,Clap,29clap - blueball.wav
-525.01385,2.5470188,-16.391026,-7.204966,-6.3516855,1.7060051,0.29735133,3.3283172,-1.9397837,1.0724761,0.63629717,2.5891988,-0.57290125,0.6669173,-1.344908,0.037661057,-0.8580487,0.38959393,-0.28997007,0.98073536,0.04300891707226502,0.06334811627119868,0.12996199324324326,3031.746666556123,2335.2940609956527,5709.208720439189,0.4941102,0.117831305,12.799111059730286,8.774822647254352,11.276569869439927,11.455311343174092,11.489807355772296,12.488406669920748,27.55836482107634,0.24737436,0.5335726,2.3522139,9.152851,0.0,0.0,49284871.87284522,Clap,Clap - Trend [C].wav
-574.6288,-16.1762,-20.337719,-8.398359,-3.7880158,3.9117572,0.7701033,3.9485908,2.0916717,3.4054246,1.3018614,1.3439108,-0.22176869,2.507471,3.0473695,6.16974,4.1234026,2.267949,-0.97136104,-1.7171862,0.03403064871037188,0.04711846258443718,0.1696044921875,3293.812115198394,2405.872680500434,5601.324462890625,0.5710443,0.088368595,12.929986291406786,9.5307261034399,13.078541938807025,12.945191039312073,13.439293491336212,14.474470901353346,26.910110158384033,0.17656156,0.39174095,2.0755172,7.0624623,0.0,0.0,314800.01221286267,Clap,Barry Allen - TRAP DRUM KIT VOL.1 - 48 CLAP_DG.wav
-584.9439,16.553793,-11.36298,-0.64071566,-3.7397716,0.35268524,-0.74200827,2.8660421,2.620859,5.1366196,2.740723,4.764856,3.9708135,4.6010647,3.0659156,5.3732276,2.4200509,3.5726385,2.664314,3.5078819,0.0076746687788941574,0.019929639344455297,0.05420879289215686,1365.5634522711111,1456.8114556555888,2628.9507697610293,0.025621517,0.0117768375,41.0209010968663,7.000304326150001,8.843599613989934,8.806990071885354,9.321993772508963,10.46555915495058,28.272847525437736,0.11371843,0.18245997,0.90929246,11.599279,0.0,0.0,3612.3829807522216,Clap,POW_CLAP.WAV
-110.86113,-11.858869,-23.082735,-15.84209,-11.704496,2.6075554,0.7757071,2.644643,-2.5043166,3.6350372,-0.31222382,2.7240157,0.63023347,4.0978746,-0.31895846,2.9626455,0.6600004,2.477475,-0.65069926,1.8305326,0.14842570536141228,0.09158222290318536,0.34498697916666665,4956.076219760455,2919.918077597899,8558.73046875,0.30998203,0.3275419,9.484027216141252,8.159482313988688,11.105671779574596,11.725365988393923,12.45198383539529,13.44485564847616,39.046049693171035,0.33384484,0.5589386,2.2105703,5.007673,0.0,0.0,2.1988747184692756,Clap,clap_better @visionexe.wav
-298.79288,32.205944,-32.087776,-11.933481,-14.918809,-0.90467423,-2.3994231,3.512874,-2.0961149,0.47152188,-2.2969081,1.8787491,-2.4437654,-1.1658139,-4.4002337,-1.9829342,-3.1292956,-0.40328854,-1.6643589,-0.4790355,0.056393703064330475,0.07361756629422289,0.1657421875,2766.6154182700307,2286.9749165298135,5179.166015625,0.08121292,0.14474793,19.029265868027252,7.384902619656449,13.267229975174903,12.403153364159259,12.819975968510652,14.855449230969548,40.77630961372964,0.27765265,0.50065583,2.4774144,13.882632,0.0,0.0,1462.3611963621854,Clap,Oversampled_SH2_clap_trap_effervescence.wav
-84.91503,0.94152796,-28.953053,-18.011625,-15.773035,-1.2607609,0.91838765,6.158818,-4.0585055,0.07599458,1.2378397,3.7356308,-1.5830852,0.0958317,-4.5408816,-1.9843915,-3.1571004,0.050181173,-1.529518,0.5050719,0.18183626487266455,0.0435656656239837,0.21875,4058.863594563979,2845.584198287132,7703.014026988636,0.19023257,0.14049983,11.432460555017498,6.270628675554335,13.062490208403995,13.770013775020924,12.390471601199089,13.619487695902723,36.37473794014159,0.47403038,0.48702583,1.5089287,5.214334,0.0,0.0,,Clap,29clap - woods.wav
-292.209,16.70872,-43.7371,-23.855797,-19.27317,-7.6428266,-10.007529,-3.5784853,-6.3077145,-0.89259535,-1.4925733,2.4957612,-2.9487042,-0.9230418,-4.913674,-2.0361562,-5.165662,-1.750819,-3.871034,-0.8035881,0.03628057412212236,0.062056038348933015,0.19452032342657344,3004.2244471726412,2354.038229615752,5552.404187609266,0.0815426,0.087622665,26.001813031676665,9.642115518602008,14.98288331237736,12.615966832022652,14.358458220833143,14.592779553651466,45.664152162971085,0.34934142,0.28588283,2.7660239,49.955822,0.0,0.0,23.0166159177388,Clap,Oversampled_SH2_clap_riddim_hourglass.wav
-312.98807,41.24215,-69.124214,-7.6837387,-18.306648,6.168521,-11.267122,-1.1258657,-6.9709134,-2.4398303,-3.4171553,-2.0957825,-1.410848,-1.0697832,0.44274166,1.7201095,-3.0151432,2.0125418,1.2718393,0.57238925,0.012474840436048292,0.02196924069059329,0.1517485119047619,2147.5142021236757,1421.0054698410163,3315.29296875,0.006410104,0.024577843,11.870208671569761,9.612832978673712,11.048239528746832,13.574781647395735,16.61018640289158,16.669477220295544,50.5914160340429,0.4617691,0.31653607,2.7338562,48.485756,0.0,0.0,52.640557451148204,Clap,002.vubeatz - Clap-01.wav
-170.76086,16.194897,-37.24887,-19.642836,-16.8849,-5.847907,-6.9928756,-3.1528363,-6.0828605,-4.3408775,-7.799066,-3.175747,-5.0344825,-1.5218564,-3.3274858,-1.9268684,-3.8954194,-2.3829408,-4.443222,-0.8876732,0.09323757756183206,0.10260355096278716,0.19561767578125,3247.0048418136066,2447.6319400662146,6034.007263183594,0.12551227,0.25353009,16.7053763796404,7.499731974007325,12.302123670669207,13.472933726467225,13.507095388857929,14.696189802073757,39.23629930815649,0.41396156,0.5097998,1.8640488,13.24677,0.0,0.0,92.80485611035836,Clap,!clap_base @visionexe.wav
-264.21915,24.591944,-47.12337,-5.167651,-9.352601,0.08688362,-8.793629,-0.0051094308,-0.9754439,2.2357059,-4.013884,1.2408973,-0.5805576,2.4177973,-0.29944453,2.2756171,-2.4486425,1.8942558,0.38466737,2.2699282,0.040568166371382046,0.06492798055882419,0.19236036278735633,2825.9675344935035,2009.5599056719127,4868.731478987069,0.06206654,0.10668473,10.303250815779606,9.167729812266037,11.435975167054352,12.719903281673982,14.798806681759267,16.201290645670614,45.59025244147738,0.45248786,0.3802768,2.994229,39.366444,0.0,0.0,224.04186952004702,Clap,Cymatics - Horizon Clap 9.wav
-199.96689,17.932535,-36.094524,-22.404116,-12.66322,6.2188687,0.25063717,7.8317456,1.4415541,4.842471,3.6438525,7.2268786,2.5247667,2.1942418,-1.369465,1.2565039,-1.2335032,3.0863132,0.22696047,1.5016686,0.051645892417770574,0.05233544347166094,0.16138482862903225,3102.65152820397,2492.007220433585,5919.547001008064,0.07954306,0.1263231,13.304738653991606,9.822998470276797,14.728145680035153,14.21006642494421,14.663733198643264,14.001989637578259,42.80711232817826,0.3901688,0.6037826,3.2045631,12.095232,0.0,0.0,69.74615043990548,Clap,WLUB2 Clap 02.wav
-269.83447,23.482822,-39.29814,-7.925891,-10.113667,-2.4781504,-11.616112,0.82346004,-0.23348358,0.7738203,-4.080529,-0.23225845,-1.689902,0.61341953,-2.7626584,0.9457219,-2.3046894,1.6415395,-0.23640522,0.49534744,0.03073811336469054,0.05340050366239504,0.2045393318965517,3053.1554639573924,2253.709389028303,5571.159415409483,0.09258485,0.07500454,9.0411211771614,8.617606609268194,11.362466328753143,11.878425103241975,14.64920680168717,14.513182316790544,45.05822037764962,0.39701387,0.22724883,1.7576829,34.540207,0.0,0.0,740.3543303430364,Clap,Cymatics - Odyssey Big Clap 6.wav
-224.15465,-1.8150924,-65.387375,-19.41124,-1.7662674,-2.836022,-5.0081816,4.1071863,7.3293543,3.6117444,-1.006387,6.0722404,-1.712133,3.185979,-1.2290642,6.4448433,2.714941,4.1039214,0.7372093,2.1841998,0.0601997492858295,0.08031857496855034,0.17662377450980393,2855.0512284390634,2059.9181837386386,4579.39453125,0.028420048,0.08596104,13.044258083780084,7.97529961063708,16.08104953333489,13.514755937498489,16.633643087383145,15.58006916565976,42.45314937911019,0.3488349,0.33906198,2.0105546,17.79058,0.0,0.0,99.19200204295677,Clap,WLUB2 Clap 16.wav
-270.77338,32.54434,-26.90877,-11.338249,-10.702627,2.64947,0.82974625,6.4017277,1.6583135,3.9019504,0.88673127,3.4475067,2.3396237,3.862573,1.5992827,4.3536057,2.028071,4.0141273,1.9085902,4.4602876,0.03098794150854663,0.05989953607721089,0.13460900648584906,2755.474420080371,2450.2098050390655,5449.525538030661,0.046843115,0.070468,16.301273941175907,8.45188924855968,11.618407681657075,13.359362784178064,14.016519606132437,14.548101209723262,45.9152356987519,0.46471527,0.28860456,2.1982534,49.25982,0.0,0.0,288.1813883420337,Clap,WLUB2 Clap 12.wav
-384.805,33.03466,-58.42482,-28.977028,-32.390842,-10.669798,-14.632713,-3.4312296,-9.091612,-7.724176,-8.540846,-5.4216084,-9.33143,-5.482126,-6.513305,-2.983421,-5.1200986,-1.8866559,-3.2339904,0.28936654,0.01960942332040177,0.04146992393692551,0.12878206286127167,2174.0752115408823,1727.8139930032164,3659.773245574422,0.07441958,0.047223423,20.611441958263423,11.129702983035257,14.901544614303667,13.059480640891875,14.907096308947098,15.301580034236121,41.659594414215135,0.33019227,0.23454064,2.2105906,57.123264,0.0,0.0,49.78195331855901,Clap,Cymatics - Odyssey Big Clap 2.wav
-285.6932,13.50523,-27.392288,-2.983567,-12.167756,4.2432423,-3.875942,2.5031176,-6.664702,-4.1056585,-6.7075653,-2.0176413,-2.960786,2.1044354,-2.082723,0.17588982,-2.8138351,-0.7649512,-3.0924265,0.23151499,0.04937331246655807,0.10303498919842664,0.245234375,3582.0920101676274,2461.6640104777316,6410.578125,0.14340855,0.14947651,12.978744072707775,9.67236772607011,11.371690117907125,13.199956181026568,12.940577056087678,14.183930055401804,47.29560998226224,0.35126057,0.5319054,4.1719675,26.344543,0.0,0.0,2833.2774574029318,Clap,WLUB2 Clap 06.wav
-581.42126,20.380127,-17.081387,-8.224645,-7.3303742,5.0804768,-6.679801,-1.8814584,-2.6835623,1.5686247,-3.2123523,-1.2765802,-3.080795,-0.8900901,-2.6591916,0.97079146,-1.3169096,0.6535972,-0.18082446,3.113563,0.014390927405280852,0.04088510811909415,0.11633560505319149,2350.837090857344,1908.5657254260843,4614.977767619681,0.4473346,0.01096116,8.59114878256279,8.235034445986571,11.039301005713497,11.225096957812513,13.498817180303108,12.430273678458368,28.516888840837577,0.14756753,0.34987035,1.3257942,6.9356737,0.08126984126984127,33.06482560001314,6253792.307669678,Clap,Little Clap.wav
-334.6456,-14.569524,-31.816832,-14.376788,-13.203139,-7.709547,-2.269791,4.6609316,-2.5995781,4.5545816,-0.60754573,2.2480018,2.2752967,3.3833964,-0.8559809,1.1915035,0.41250587,2.9051409,-1.422083,0.37438592,0.07734758458607946,0.07503420673363315,0.22365920608108109,4130.223257036522,2785.5141827779344,7546.514727618243,0.35287315,0.2435776,7.3309061750402025,9.599520781319738,13.53311496091981,11.527177859772834,11.979435452979732,14.83131099852146,35.69764925028318,0.546377,1.1157479,5.1453123,20.21595,0.023219954648526078,425.2710278145969,49.5965440726531,Clap,[slippery] clap 17.wav
-94.137535,2.6093755,-20.008516,-12.729004,-8.949339,1.728557,0.89202356,7.372209,1.3110461,3.8316495,-2.244594,1.8089423,0.24700801,-0.97486526,-2.4323065,1.6319152,-1.6505469,-1.2599777,-5.786157,-2.989373,0.13269778834218945,0.04447811451819973,0.2625325520833333,4454.522252990142,2977.7333076466603,8238.24462890625,0.27977487,0.18144603,13.178866159600076,9.327847755669156,13.509680285566743,12.156612748584166,12.421009660484442,14.249486108553121,40.754352282103504,0.9016907,0.9243256,3.0917187,10.820289,0.0,0.0,0.47453235473941213,Clap,[slippery] clap 03.wav
-247.3699,-5.0406103,-35.279392,-18.618025,-18.082363,-4.060722,-4.016696,3.107801,-3.3822806,0.8883849,-2.4133992,1.0324445,-3.6148248,0.7095444,-2.8477602,1.1942328,-1.8699489,-1.1937028,-1.6838462,0.09335048,0.04580519924125118,0.052612838817153486,0.29879056490384615,4095.076501546893,2722.5636087741345,7438.065279447115,0.17368601,0.11109883,11.503092755383197,7.9186683874565045,13.678558324912911,12.425923541327327,13.15577604966215,14.328325898586911,43.84458660638781,0.28798,0.5492033,2.7956924,7.4874797,0.0,0.0,34.19126166993641,Clap,44Clap - Magic.wav
-671.3469,17.77246,-34.796326,-8.421218,-13.5228,-1.8431084,-3.81451,1.382106,-4.45368,-1.5343523,-2.0768206,0.46701074,-2.0611258,-0.4098359,-2.7562532,-1.772065,-2.0593667,-0.61504096,-1.0185874,0.010449894,0.005903827108615675,0.03007223114537461,0.08470234618380063,1291.1572103929957,938.2527777558016,2161.906761098131,0.4710674,0.014323481,13.927320847475611,9.71247414178946,12.814209924868658,12.488464713248396,12.846869026360082,14.701190186534276,25.82748264491761,0.10148233,0.20628689,1.65957,32.57583,0.0,0.0,169757.00465804728,Clap,29clap - expanded.wav
-726.4784,21.807142,-11.375007,-3.821101,-1.8518527,-0.85348004,-2.5442615,-1.5204662,-3.2438514,-2.0152318,-2.2316985,-1.3303778,-1.680555,-0.8915106,-1.8182762,-1.5604699,-1.6505014,-0.7411722,-1.1741354,-0.5968852,0.006195523168262862,0.021646839155742937,0.07543789808917198,1399.6942834424715,1585.1512653964685,2425.297011843153,0.69359493,0.015987622,17.531678343063906,8.03873870914048,9.959250607488732,10.780664782860057,11.081946865535558,12.395698980693016,20.74475348246287,0.107106686,0.29395303,2.1455913,16.81575,0.0,0.0,79231.25873890899,Clap,29clap - ea$y.wav
-310.10486,-17.608406,-54.64237,-35.838783,-33.844994,-17.943901,-14.108689,-4.2755275,-3.7658794,0.11482269,-1.2120298,2.3361418,-0.29298326,5.1451535,3.1813264,5.6409726,2.1088586,4.589932,-0.2563606,2.175404,0.036090696761066646,0.04949072503628274,0.23548177083333333,3779.7172000751457,2687.3375230451898,7093.037109375,0.18316075,0.06722398,7.306340263367423,16.43890466150796,13.895975789819532,12.27343886073903,13.48513768096161,14.03698013885525,39.359874088695214,0.11688431,0.25937313,1.4031289,3.5065293,0.0,0.0,633.9523375475153,Clap,Dual Clap.wav
